labels,timestamp,value
{},1717117284,8.880000000000003
{},1717117289,9.040000000000003
{},1717117294,9.68
{},1717117299,9.84
{},1717117304,10.199968002559794
{},1717117309,11.026901335893129
{},1717117314,11.251933333333335
{},1717117319,14.189484798386736
{},1717117324,15.314593986922938
{},1717117329,23.611182499999998
{},1717117334,26.21342083333333
{},1717117339,36.6164738888889
{},1717117344,40.79016444444444
{},1717117349,68.60025661111113
{},1717117354,75.694205280338
{},1717117359,111.67542894700465
{},1717117364,122.08837472222226
{},1717117369,162.04892550859074
{},1717117374,175.5032714146481
{},1717117379,218.800645
{},1717117384,235.3374446666667
{},1717117389,268.91550766666666
{},1717117394,281.44032799999997
{},1717117399,313.4152000000001
{},1717117404,314.12000000000006
{},1717117409,349.25701966666657
{},1717117414,349.5199999999999
{},1717117419,405.0825326673067
{},1717117424,406.26001600064
{},1717117429,445.15425263074223
{},1717117434,445.8194876307422
{},1717117439,550.30943
{},1717117444,551.86
{},1717117449,629.44
{},1717117454,629.8800000000001
{},1717117459,705.98
{},1717117464,706.4200000000001
{},1717117469,784.5
{},1717117474,784.06
{},1717117479,865.1811976718604
{},1717117484,864.5211976718605
{},1717117489,885.0799999999998
{},1717117494,883.6799999999997
{},1717117499,956.2599999999998
{},1717117504,957.6599999999999
{},1717117509,993.9000000000001
{},1717117514,995.8600000000001
{},1717117519,1027.4
{},1717117524,1029.78
{},1717117529,1090.6800000000003
{},1717117534,1095.0400000000002
{},1717117539,1164.5399999999995
{},1717117544,1168.1399999999996
{},1717117549,1247.18
{},1717117554,1247.8999999999999
{},1717117559,1253.52
{},1717117564,1254.4999999999998
{},1717117569,1348.0400000000002
{},1717117574,1351.16
{},1717117579,1437.0600000000002
{},1717117584,1437.4600000000003
{},1717117589,1523.0400000000002
{},1717117594,1524.2
{},1717117599,1460.2800000000002
{},1717117604,1461.9200000000003
{},1717117609,1604.7400000000005
{},1717117614,1606.0600000000002
{},1717117619,1664.6600000000003
{},1717117624,1663.9200000000003
{},1717117629,1622.1200000000001
{},1717117634,1621.88
{},1717117639,1594.8600000000004
{},1717117644,1594.0200000000002
{},1717117649,1723.41998400064
{},1717117654,1724.89998400064
{},1717117659,1747.9199999999994
{},1717117664,1750.2999999999995
{},1717117669,1724.8999999999999
{},1717117674,1724.86
{},1717117679,1807.94
{},1717117684,1808.2800000000002
{},1717117689,1858.6000000000004
{},1717117694,1861.7400000000002
{},1717117699,1886.0200160006405
{},1717117704,1887.6800160006405
{},1717117709,1930.0800000000006
{},1717117714,1932.3400000000006
{},1717117719,1889.5600000000002
{},1717117724,1890.8600000000001
{},1717117729,1887.6600000000003
{},1717117734,1893.0200000000004
{},1717117739,1917.2000000000003
{},1717117744,1918.6
{},1717117749,1921.3400000000001
{},1717117754,1919.64
{},1717117759,1916.6600000000003
{},1717117764,1911.2000000000003
{},1717117769,1955.1799999999998
{},1717117774,1953.4999999999995
{},1717117779,1960.9600000000003
{},1717117784,1955.0000000000002
{},1717117789,1853.7199999999998
{},1717117794,1847.1599999999999
{},1717117799,1807.7599999999998
{},1717117804,1806.4999999999998
{},1717117809,1745.32
{},1717117814,1745.3200000000004
{},1717117819,1707.3400000000001
{},1717117824,1706.56
{},1717117829,1641.1400000000003
{},1717117834,1640.2400000000002
{},1717117839,1596.4
{},1717117844,1596.5400000000004
{},1717117849,1513.6200000000003
{},1717117854,1512.2400000000002
{},1717117859,1445.2399999999998
{},1717117864,1445.2399999999998
{},1717117869,1407.5
{},1717117874,1406.798680079195
{},1717117879,1375.3786800791947
{},1717117884,1374.5599999999997
{},1717117889,1431.5800000000002
{},1717117894,1432.5000000000002
{},1717117899,1462.52
{},1717117904,1462.0200000000004
{},1717117909,1475.2800000000002
{},1717117914,1474.6000000000001
{},1717117919,1514.68
{},1717117924,1514.3012324739482
{},1717117929,1535.6212324739483
{},1717117934,1535.6599999999996
{},1717117939,1547.9199999999998
{},1717117944,1548.9399999999998
{},1717117949,1549.3999999999996
{},1717117954,1549.9199999999996
{},1717117959,1629.18
