labels,timestamp,value
{},1712836315,4.140000000000001
{},1712836320,4.140000000000001
{},1712836325,4.380000000000001
{},1712836330,4.380000000000001
{},1712836335,4.62
{},1712836340,4.980193333333333
{},1712836345,5.481043333333334
{},1712836350,7.996574166666667
{},1712836355,8.835315833333334
{},1712836360,11.60854888888889
{},1712836365,12.984257222222224
{},1712836370,22.076626527777776
{},1712836375,24.465917083333334
{},1712836380,38.249001416666665
{},1712836385,41.90116275
{},1712836390,57.75172244444445
{},1712836395,62.757611999999995
{},1712836400,80.17510925
{},1712836405,85.54278525000001
{},1712836410,105.00894833333334
{},1712836415,109.2
{},1712836420,127.98
{},1712836425,128.57999999999998
{},1712836430,141.12000000000003
{},1712836435,141.42000000000002
{},1712836440,149.51999999999998
{},1712836445,149.71999999999997
{},1712836450,158.66
{},1712836455,159.07999999999998
{},1712836460,173.74
{},1712836465,174.32
{},1712836470,200.38000000000002
{},1712836475,201.08
{},1712836480,229.48
{},1712836485,231.20000000000002
{},1712836490,296.6600000000001
{},1712836495,299.18000000000006
{},1712836500,376.04
{},1712836505,378.82
{},1712836510,454.42
{},1712836515,457.20000000000005
{},1712836520,524.5000000000001
{},1712836525,527.0000000000001
{},1712836530,604.02
{},1712836535,605.16
{},1712836540,617.6600000000001
{},1712836545,617.7800000000001
{},1712836550,630.48
{},1712836555,631.1999999999999
{},1712836560,642.86
{},1712836565,642.6
{},1712836570,647.58
{},1712836575,648.2
{},1712836580,680.9000000000001
{},1712836585,683.1
{},1712836590,751.38
{},1712836595,753.44
{},1712836600,799.68
{},1712836605,800.62
{},1712836610,840.5400000000002
{},1712836615,841.9800000000001
{},1712836620,880.96
{},1712836625,881.72
{},1712836630,860.3
{},1712836635,859.58
{},1712836640,859.84
{},1712836645,860.12
{},1712836650,846.9000000000001
{},1712836655,845.4000000000001
{},1712836660,824.24
{},1712836665,823.84
{},1712836670,810.46
{},1712836675,810.9000000000001
{},1712836680,815.9599999999999
{},1712836685,815.2800000000001
{},1712836690,800.7600000000001
{},1712836695,800.82
{},1712836700,829.9000000000001
{},1712836705,832
{},1712836710,868.9200000000001
{},1712836715,869.48
{},1712836720,881.3800000000001
{},1712836725,881.2
{},1712836730,905.54
{},1712836735,907.06
{},1712836740,928.0600000000001
{},1712836745,928.1400000000001
{},1712836750,922.9399999999999
{},1712836755,922.84
{},1712836760,921.4200000000001
{},1712836765,921.7600000000001
{},1712836770,915.16
{},1712836775,914.4599999999999
{},1712836780,889.0600000000001
{},1712836785,887.5000000000001
{},1712836790,849.3800000000001
{},1712836795,848.3800000000001
{},1712836800,833.0200000000001
{},1712836805,832.8000000000001
{},1712836810,814.9000000000001
{},1712836815,814.1800000000001
{},1712836820,818.2
{},1712836825,818.46
{},1712836830,809.9
{},1712836835,810.08
{},1712836840,831.5200000000001
{},1712836845,831.98
{},1712836850,844.58
{},1712836855,845.08
{},1712836860,862.1999999999999
{},1712836865,863.1
{},1712836870,878.8600000000001
{},1712836875,879.0200000000002
{},1712836880,906.6
{},1712836885,907.2200000000001
{},1712836890,901.44
{},1712836895,901.72
{},1712836900,892.6600000000001
{},1712836905,891.98
{},1712836910,899.8000000000001
{},1712836915,900.32
{},1712836920,920.5600000000001
{},1712836925,921.5400000000001
{},1712836930,942.36
{},1712836935,942.76
{},1712836940,956.86
{},1712836945,957.34
{},1712836950,979.0400000000002
{},1712836955,979.4800000000001
{},1712836960,966.66
{},1712836965,965.54
{},1712836970,940.78
{},1712836975,940.48
{},1712836980,932.46
{},1712836985,932.9
{},1712836990,944.6199999999999
{},1712836995,944.5999999999999
{},1712837000,942.08
{},1712837005,942.3800000000001
{},1712837010,962.6199999999999
{},1712837015,963.6799999999998
{},1712837020,980.72
{},1712837025,980.64
{},1712837030,983.4399999999999
{},1712837035,983.48
{},1712837040,980.0600000000001
{},1712837045,979.64
{},1712837050,967.0600000000001
{},1712837055,966.3800000000001
{},1712837060,923.48
{},1712837065,922.08
{},1712837070,898.8399999999999
{},1712837075,898.2399999999999
{},1712837080,881.5600000000002
{},1712837085,880.9200000000001
{},1712837090,869.9200000000002
{},1712837095,869.9800000000001
{},1712837100,874.6999999999999
{},1712837105,874.84
{},1712837110,882.8
{},1712837115,883.04
{},1712837120,888.16
{},1712837125,888.32
{},1712837130,889.8600000000001
{},1712837135,890.0400000000001
{},1712837140,893.9199999999998
{},1712837145,893.9399999999998
{},1712837150,884.2600000000001
{},1712837155,883.4000000000001
{},1712837160,880.0200000000001
{},1712837165,879.7400000000001
{},1712837170,856.8000000000001
{},1712837175,856.7400000000001
{},1712837180,856.2000000000002
{},1712837185,856.14
{},1712837190,855.58
{},1712837195,855.64
{},1712837200,868.88
{},1712837205,868.9799760014398
{},1712837210,860.53997600144
{},1712837215,861.2600000000001
{},1712837220,888.8
{},1712837225,889.02
{},1712837230,895.4
{},1712837235,895.92
{},1712837240,911.0600000000002
{},1712837245,911.1200000000002
{},1712837250,911.48
{},1712837255,912.5372468146495
{},1712837260,950.6172468146492
{},1712837265,951.1399999999999
{},1712837270,957.1800000000001
{},1712837275,957.4000000000001
{},1712837280,966.88
{},1712837285,966.9399999999999
{},1712837290,962.32
{},1712837295,962.2600000000001
{},1712837300,958.26
{},1712837305,957.9695317680917
{},1712837310,950.6695317680919
{},1712837315,950.28
{},1712837320,934.6799999999998
{},1712837325,934.2599999999999
{},1712837330,926.08
{},1712837335,925.8800000000001
{},1712837340,924.76
{},1712837345,924.52
{},1712837350,914.86
{},1712837355,914.86
{},1712837360,912.7600000000001
{},1712837365,912.7800000000001
{},1712837370,924.84
{},1712837375,924.9
{},1712837380,920.4399999999999
{},1712837385,920.4399999999999
{},1712837390,913.98
{},1712837395,914.08
{},1712837400,917.58
{},1712837405,916.74
{},1712837410,892.8800000000001
{},1712837415,892.6200000000001
{},1712837420,890.26
{},1712837425,890.94
{},1712837430,911.6400000000001
{},1712837435,912.04
{},1712837440,932.06
{},1712837445,932.5999999999999
{},1712837450,944.64
{},1712837455,945.86
{},1712837460,982.7200000000001
{},1712837465,983.62
{},1712837470,1004.9
{},1712837475,1004.9600000000002
{},1712837480,1011.82
{},1712837485,1012.16
{},1712837490,1022.7599999999999
{},1712837495,1023.3599999999999
{},1712837500,1038.16
{},1712837505,1038.4
{},1712837510,1046.62
{},1712837515,1046.52
