labels,timestamp,value
{},1717110044,4.180000000000001
{},1717110049,4.180000000000001
{},1717110054,4.42
{},1717110059,4.42
{},1717110064,4.66
{},1717110069,4.66
{},1717110074,5.562426679467692
{},1717110079,5.729093346134357
{},1717110084,7.8188666666666675
{},1717110089,8.744566666666666
{},1717110094,11.463533333333334
{},1717110099,13.25861
{},1717110104,22.037895
{},1717110109,26.031772777777775
{},1717110114,42.45697177777778
{},1717110119,48.132085
{},1717110124,70.1102392222222
{},1717110129,77.6129271111111
{},1717110134,100.41505133333335
{},1717110139,109.50690066666667
{},1717110144,137.81813599999998
{},1717110149,146.32187466666667
{},1717110154,170.98469866666667
{},1717110159,173.14
{},1717110164,186.89999999999998
{},1717110169,189.33999999999997
{},1717110174,204.59999999999997
{},1717110179,207.18
{},1717110184,229.32000000000002
{},1717110189,231.76
{},1717110194,249.64000000000001
{},1717110199,257.40000000000003
{},1717110204,310.64000000000004
{},1717110209,322.70000000000005
{},1717110214,408.32
{},1717110219,418.52000000000004
{},1717110224,488.46000000000004
{},1717110229,498.1
{},1717110234,554.0400000000001
{},1717110239,565.6800000000001
{},1717110244,636.1000000000001
{},1717110249,643.7
{},1717110254,707.28
{},1717110259,711.9
{},1717110264,746.8199999999999
{},1717110269,754.3
{},1717110274,789.18
{},1717110279,792
{},1717110284,824.98
{},1717110289,832.78
{},1717110294,888.8000000000001
{},1717110299,892.8600000000001
{},1717110304,910.1000000000001
{},1717110309,915.8800000000001
{},1717110314,942.3600000000001
{},1717110319,946.0200000000001
{},1717110324,984.3
{},1717110329,993.92
{},1717110334,1044.6200000000001
{},1717110339,1033.14
{},1717110344,944.88
{},1717110349,942.56
{},1717110354,926.4599999999999
{},1717110359,920.8
{},1717110364,885.7
{},1717110369,878.32
{},1717110374,822.38
{},1717110379,812.34
{},1717110384,750.96
{},1717110389,757.74
{},1717110394,815
{},1717110399,816.3000000000001
{},1717110404,827.2800000000001
{},1717110409,827.9200000000001
{},1717110414,832.82
{},1717110419,837.8199999999999
{},1717110424,878.2399999999998
{},1717110429,883.2799999999999
{},1717110434,911.46
{},1717110439,914.6800000000001
{},1717110444,929.2
{},1717110449,929.22
{},1717110454,930.9600000000002
{},1717110459,927.2400000000002
{},1717110464,901.6800000000001
{},1717110469,899.9
{},1717110474,888.4599999999999
{},1717110479,891.5799999999999
{},1717110484,921.52
{},1717110489,925.84
{},1717110494,965.0200000000001
{},1717110499,973.94
{},1717110504,1026.3
{},1717110509,1037.5
{},1717110514,1107.8799999999999
{},1717110519,1112.68
{},1717110524,1144.6000000000001
{},1717110529,1151.72
{},1717110534,1190.5600000000002
{},1717110539,1192.3600000000001
{},1717110544,1201.74
{},1717110549,1200.6200000000001
{},1717110554,1193.16
{},1717110559,1195.72
{},1717110564,1217.38
{},1717110569,1222.0200000000002
{},1717110574,1249.04
{},1717110579,1233.5
{},1717110584,1106.72
{},1717110589,1098.88
{},1717110594,1057.3600000000001
{},1717110599,1051.9719772813633
{},1717110604,1022.3919772813632
{},1717110609,1013.8
{},1717110614,950.7399760014399
{},1717110619,943.29997600144
{},1717110624,893.48
{},1717110629,899.6199999999999
{},1717110634,963
{},1717110639,964.2600000000001
{},1717110644,965.9600000000002
{},1717110649,965.7274908494511
{},1717110654,960.987490849451
{},1717110659,963.96
{},1717110664,987.9000240014402
{},1717110669,987.8400240014403
{},1717110674,987.9
{},1717110679,989.16
{},1717110684,1000.9399999999999
{},1717110689,1000.3399999999999
{},1717110694,989.4
{},1717110699,982.08
{},1717110704,941.9200000000001
{},1717110709,946.3599999999999
{},1717110714,975.82
{},1717110719,982.0200000000001
{},1717110724,1024.16
{},1717110729,1024.92
{},1717110734,1027.7
{},1717110739,1036
{},1717110744,1097.38
{},1717110749,1112.06
{},1717110754,1197.5
{},1717110759,1196.2600000000002
{},1717110764,1190.1000000000001
{},1717110769,1190.92
{},1717110774,1197.5600000000002
{},1717110779,1203.4400000000003
{},1717110784,1229.38
{},1717110789,1225.2
{},1717110794,1198.72
{},1717110799,1198
{},1717110804,1204.36
{},1717110809,1208.6
{},1717110814,1229.66
{},1717110819,1215.04
{},1717110824,1108.0000000000002
{},1717110829,1102.38
{},1717110834,1085.6999520028799
{},1717110839,1084.6199520028797
{},1717110844,1071.44
{},1717110849,1066.6
{},1717110854,1026.6000000000001
{},1717110859,1021.0400000000001
{},1717110864,988.2800000000002
{},1717110869,998.0600000000002
{},1717110874,1073.18
{},1717110879,1075.26
{},1717110884,1080.3400480028802
{},1717110889,1081.0600480028802
{},1717110894,1085.42
{},1717110899,1085.6200000000001
{},1717110904,1085.54
{},1717110909,1082.84
{},1717110914,1067.2400000000002
{},1717110919,1067.7400000000002
{},1717110924,1070.1599999999999
{},1717110929,1068.96
{},1717110934,1063.62
{},1717110939,1055.32
{},1717110944,1005.36
{},1717110949,1010.42
{},1717110954,1046.62
{},1717110959,1053.62
{},1717110964,1098.74
{},1717110969,1103.46
{},1717110974,1135.9199999999998
{},1717110979,1143.12
{},1717110984,1190.2
{},1717110989,1203.0800000000002
{},1717110994,1283.5800000000002
{},1717110999,1282.8000000000002
{},1717111004,1276.28
{},1717111009,1277.9399999999998
{},1717111014,1284.8400000000001
{},1717111019,1285.72
{},1717111024,1296.36
{},1717111029,1294.9199999999998
{},1717111034,1281.98
{},1717111039,1282.6800000000003
{},1717111044,1288.4600000000003
{},1717111049,1289.84
{},1717111054,1300.9199999999998
{},1717111059,1284.9
{},1717111064,1170.1000000000001
{},1717111069,1163.3600000000001
{},1717111074,1114.66
{},1717111079,1109.1
{},1717111084,1075.66
{},1717111089,1068.68
{},1717111094,1019.74
{},1717111099,1010.5
