labels,timestamp,value
{},1713753188,13.798394822712119
{},1713753193,13.250002777641885
{},1713753198,19.814285714285703
{},1713753203,21.427631578947356
{},1713753208,21.606249999999992
{},1713753213,21.78571428571427
{},1713753218,25.995484550561784
{},1713753223,29.307717696629062
{},1713753228,1288.0070905601299
{},1713753233,1869.9250790953674
{},1713753238,3755.033375755443
{},1713753243,4809.033060290439
{},1713753248,2239.205039031115
{},1713753253,2342.0412077226442
{},1713753258,2427.786898377346
{},1713753263,2451.82687018574
{},1713753268,1832.4557401628076
{},1713753273,1746.6031688103644
{},1713753278,1153.2154182312604
{},1713753283,990.6857587873653
{},1713753288,921.2973806681118
{},1713753293,845.1087695368376
{},1713753298,820.6836989874816
{},1713753303,747.0094850352116
{},1713753308,726.2014536421894
{},1713753313,649.8509936384294
{},1713753318,651.247996094454
{},1713753323,599.5407630813932
{},1713753328,514.1460437766017
{},1713753333,508.6855116758215
{},1713753338,481.60808668076345
{},1713753343,481.4062326388915
{},1713753348,458.6240091299634
{},1713753353,458.07013029315783
{},1713753358,449.44268218085176
{},1713753363,449.3686758222982
{},1713753368,431.575458878229
{},1713753373,432.0813740711253
{},1713753378,422.0744680851067
{},1713753383,422.4544072948328
{},1713753388,406.41691394658676
{},1713753393,405.1928783382797
{},1713753398,344.6980337078672
{},1713753403,341.6783707865184
{},1713753408,247.22782258064538
{},1713753413,246.5123894927116
{},1713753418,222.225238297376
{},1713753423,221.63164400494384
{},1713753428,200.0898030127456
{},1713753433,199.31633835457708
{},1713753438,181.21033776868003
{},1713753443,180.64994882292746
{},1713753448,179.99515972894554
{},1713753453,179.86447241045613
{},1713753458,181.29821958456884
{},1713753463,181.14952282235913
{},1713753468,181.10693368004237
{},1713753473,180.66852367688
{},1713753478,178.6828175895766
{},1713753483,178.18200325732872
{},1713753488,181.26003210272785
{},1713753493,181.25401284109108
{},1713753498,176.75040518638582
{},1713753503,176.91450567260938
{},1713753508,179.81466265466534
{},1713753513,179.85570606657768
{},1713753518,193.52217321841573
{},1713753523,193.46951219512187
{},1713753528,207.647151898735
{},1713753533,207.95682640144656
{},1713753538,219.84878844361637
{},1713753543,219.81150978564682
{},1713753548,231.6265144454797
{},1713753553,231.0300559179868
{},1713753558,219.29034947795867
{},1713753563,218.84755204826848
{},1713753568,184.50849558883903
{},1713753573,184.27682403433425
{},1713753578,165.34489795918398
{},1713753583,164.91632653061254
{},1713753588,144.16027607361954
{},1713753593,143.9589930969173
{},1713753598,138.3543784391293
{},1713753603,138.39449541284455
{},1713753608,150.5549229694201
{},1713753613,150.4987010803649
{},1713753618,173.9078192252509
{},1713753623,173.96162123385918
{},1713753628,178.01094890511055
{},1713753633,178.7712895377129
{},1713753638,209.66386554621855
{},1713753643,209.3045991583029
{},1713753648,198.44203646546202
{},1713753653,198.44205834683976
{},1713753658,191.45406664762072
{},1713753663,191.18815225121162
{},1713753668,181.49148159509065
{},1713753673,181.54254545616706
{},1713753678,189.54965357967632
{},1713753683,188.93351268255168
{},1713753688,170.8011152416361
{},1713753693,170.91263940520412
{},1713753698,170.21370670596946
{},1713753703,170.01473839351485
{},1713753708,161.73076923076889
{},1713753713,161.7846872753417
{},1713753718,141.82357213864404
{},1713753723,141.68882061769324
{},1713753728,138.75753233028558
{},1713753733,138.48268072289144
{},1713753738,131.62162162162141
{},1713753743,131.54279279279254
{},1713753748,133.5737885462549
{},1713753753,133.99229074889806
{},1713753758,138.5731807031886
{},1713753763,138.3953393295168
{},1713753768,158.47795661301532
{},1713753773,158.2470132955071
{},1713753778,153.5239141444617
{},1713753783,153.32864180154866
{},1713753788,158.4578478409872
{},1713753793,158.8176833447566
{},1713753798,146.3937745098031
{},1713753803,146.99493872548948
{},1713753808,142.22826076951296
{},1713753813,141.94632547864367
{},1713753818,136.88218568840645
{},1713753823,136.3475169082136
{},1713753828,129.2807444258641
{},1713753833,128.9132474916388
{},1713753838,114.57587259615322
{},1713753843,113.9663461538461
{},1713753848,119.89779005524815
{},1713753853,119.33425414364561
{},1713753858,116.84859154929548
{},1713753863,116.51950162513506
{},1713753868,114.41051513542152
{},1713753873,115.05177907594219
{},1713753878,123.90284503631949
{},1713753883,124.09806295399507
{},1713753888,128.1431159420283
{},1713753893,128.08423913043447
{},1713753898,129.0564087418791
{},1713753903,128.45835794447805
{},1713753908,126.63110612015655
{},1713753913,128.26501965188044
{},1713753918,131.08905579399115
{},1713753923,132.7628755364805
{},1713753928,126.69533169533176
{},1713753933,129.03562653562642
{},1713753938,138.86736226993847
{},1713753943,143.8496932515329
{},1713753948,204.26187652438887
{},1713753953,228.9100155114706
{},1713753958,7774.835876610785
{},1713753963,7644.075817901234
{},1713753968,5803.548428672329
{},1713753973,5586.633545197744
{},1713753978,2286.0300617428893
{},1713753983,2277.990424722613
{},1713753988,2166.341795279469
{},1713753993,2160.3580777370894
{},1713753998,2054.604611798105
{},1713754003,2055.636378512666
{},1713754008,2060.14998095402
{},1713754013,2055.0500997371573
{},1713754018,2055.5833498625307
{},1713754023,2058.1381011097405
{},1713754028,2064.8341523341523
{},1713754033,2059.5724907063186
{},1713754038,2060.07326007326
{},1713754043,2063.727272727272
{},1713754048,2078.0915576694406
{},1713754053,2080.7624113475176
{},1713754058,2076.9185360094443
{},1713754063,2081.2278596364895
{},1713754068,2097.359150389436
{},1713754073,2096.9505178365935
{},1713754078,2095.428571428571
{},1713754083,2096.436716077537
{},1713754088,2089.5689655172405
{},1713754093,2084.494773519163
{},1713754098,2074.7649823736774
{},1713754103,2079.302325581396
{},1713754108,2090.4176201372993
{},1713754113,2092.027334851935
{},1713754118,2083.437856328391
{},1713754123,2085.32917139614
{},1713754128,2094.798657718121
{},1713754133,2095.870535714286
{},1713754138,2094.444444444445
{},1713754143,2097.491638795986
{},1713754148,2107.71130625686
{},1713754153,2103.190899001109
{},1713754158,2092.8086070215177
{},1713754163,2091.0876993166275
{},1713754168,2107.89766407119
{},1713754173,2104.446308724832
{},1713754178,2093.7429218573043
{},1713754183,2088.225255972696
{},1713754188,1790.886803262113
{},1713754193,1747.93347996259
{},1713754198,868.2364096080897
{},1713754203,841.9654714475423
{},1713754208,459.3099861303731
{},1713754213,433.07072829131533
{},1713754218,240.090047393365
{},1713754223,227.04415954416018
{},1713754228,164.69599697885127
{},1713754233,159.8518237082063
{},1713754238,139.87394657144173
{},1713754243,140.16801740423875
{},1713754248,142.9219905850708
{},1713754253,142.7151983860126
{},1713754258,149.94948036951473
{},1713754263,150.00144341801317
{},1713754268,152.43920092646118
{},1713754273,152.42182976259411
{},1713754278,150.097517730496
{},1713754283,149.36613475177256
{},1713754288,145.30327868852493
{},1713754293,144.77832512315234
{},1713754298,132.70798668885172
{},1713754303,132.52911813643942
{},1713754308,107.83424908424813
{},1713754313,107.55494505494492
{},1713754318,99.34777462121167
{},1713754323,99.20965451963964
{},1713754328,98.5076252723315
{},1713754333,98.46689895470416
{},1713754338,97.49137559292822
{},1713754343,97.49245364381221
{},1713754348,97.66716673810532
{},1713754353,97.72610372910385
{},1713754358,98.94299023957436
{},1713754363,98.90084294587427
{},1713754368,98.60684510750332
{},1713754373,98.62988152698573
{},1713754378,98.14490803050668
{},1713754383,98.16090664272876
{},1713754388,98.63312555654466
